,Date,Country/Region,Lat,Long,Cases,Country,nuevos_infectados,tasa_contagio
1032,2020-01-28,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
1184,2020-01-29,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
1336,2020-01-30,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
1488,2020-01-31,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
1640,2020-02-01,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
3312,2020-02-02,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
4984,2020-02-03,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
5136,2020-02-04,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
5288,2020-02-05,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
5440,2020-02-06,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
5592,2020-02-07,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
5744,2020-02-08,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
5896,2020-02-09,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
1792,2020-02-10,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
1944,2020-02-11,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
2096,2020-02-12,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
2248,2020-02-13,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
2400,2020-02-14,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
2552,2020-02-15,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
2704,2020-02-16,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
2856,2020-02-17,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
3008,2020-02-18,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
3160,2020-02-19,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
3464,2020-02-20,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
3616,2020-02-21,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
3768,2020-02-22,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
3920,2020-02-23,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
4072,2020-02-24,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
4224,2020-02-25,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
4376,2020-02-26,Saudi Arabia,24.0,45.0,0,Saudi Arabia,0.0,
4528,2020-02-27,Saudi Arabia,24.0,45.0,0,Saudi Arabia,-1.0,-1.0
4680,2020-02-28,Saudi Arabia,24.0,45.0,0,Saudi Arabia,-1.0,-1.0
4832,2020-02-29,Saudi Arabia,24.0,45.0,0,Saudi Arabia,-1.0,-1.0
6048,2020-03-01,Saudi Arabia,24.0,45.0,0,Saudi Arabia,-1.0,-1.0
7416,2020-03-02,Saudi Arabia,24.0,45.0,1,Saudi Arabia,-7.0,-0.875
7568,2020-03-03,Saudi Arabia,24.0,45.0,1,Saudi Arabia,-9.0,-0.9
7720,2020-03-04,Saudi Arabia,24.0,45.0,1,Saudi Arabia,-15.0,-0.9375
7872,2020-03-05,Saudi Arabia,24.0,45.0,5,Saudi Arabia,-16.0,-0.7619047619047619
8024,2020-03-06,Saudi Arabia,24.0,45.0,5,Saudi Arabia,-16.0,-0.7619047619047619
8176,2020-03-07,Saudi Arabia,24.0,45.0,5,Saudi Arabia,-18.0,-0.782608695652174
8328,2020-03-08,Saudi Arabia,24.0,45.0,11,Saudi Arabia,-25.0,-0.6944444444444444
8480,2020-03-09,Saudi Arabia,24.0,45.0,15,Saudi Arabia,-21.0,-0.5833333333333334
6200,2020-03-10,Saudi Arabia,24.0,45.0,20,Saudi Arabia,-31.0,-0.6078431372549019
6352,2020-03-11,Saudi Arabia,24.0,45.0,21,Saudi Arabia,-41.0,-0.6612903225806451
6504,2020-03-12,Saudi Arabia,24.0,45.0,45,Saudi Arabia,-24.0,-0.34782608695652173
6656,2020-03-13,Saudi Arabia,24.0,45.0,86,Saudi Arabia,6.0,0.075
6808,2020-03-14,Saudi Arabia,24.0,45.0,103,Saudi Arabia,23.0,0.2875
6960,2020-03-15,Saudi Arabia,24.0,45.0,103,Saudi Arabia,2.0,0.019801980198019802
7112,2020-03-16,Saudi Arabia,24.0,45.0,118,Saudi Arabia,9.0,0.08256880733944955
7264,2020-03-17,Saudi Arabia,24.0,45.0,171,Saudi Arabia,62.0,0.5688073394495413
121,2020-01-22,Senegal,14.4974,-14.4524,0,Senegal,0.0,
273,2020-01-23,Senegal,14.4974,-14.4524,0,Senegal,0.0,
425,2020-01-24,Senegal,14.4974,-14.4524,0,Senegal,0.0,
577,2020-01-25,Senegal,14.4974,-14.4524,0,Senegal,0.0,
729,2020-01-26,Senegal,14.4974,-14.4524,0,Senegal,0.0,
881,2020-01-27,Senegal,14.4974,-14.4524,0,Senegal,0.0,
1033,2020-01-28,Senegal,14.4974,-14.4524,0,Senegal,0.0,
1185,2020-01-29,Senegal,14.4974,-14.4524,0,Senegal,0.0,
1337,2020-01-30,Senegal,14.4974,-14.4524,0,Senegal,0.0,
1489,2020-01-31,Senegal,14.4974,-14.4524,0,Senegal,0.0,
1641,2020-02-01,Senegal,14.4974,-14.4524,0,Senegal,0.0,
3313,2020-02-02,Senegal,14.4974,-14.4524,0,Senegal,0.0,
4985,2020-02-03,Senegal,14.4974,-14.4524,0,Senegal,0.0,
5137,2020-02-04,Senegal,14.4974,-14.4524,0,Senegal,0.0,
5289,2020-02-05,Senegal,14.4974,-14.4524,0,Senegal,0.0,
5441,2020-02-06,Senegal,14.4974,-14.4524,0,Senegal,0.0,
5593,2020-02-07,Senegal,14.4974,-14.4524,0,Senegal,0.0,
5745,2020-02-08,Senegal,14.4974,-14.4524,0,Senegal,0.0,
5897,2020-02-09,Senegal,14.4974,-14.4524,0,Senegal,0.0,
1793,2020-02-10,Senegal,14.4974,-14.4524,0,Senegal,0.0,
1945,2020-02-11,Senegal,14.4974,-14.4524,0,Senegal,0.0,
2097,2020-02-12,Senegal,14.4974,-14.4524,0,Senegal,0.0,
2249,2020-02-13,Senegal,14.4974,-14.4524,0,Senegal,0.0,
2401,2020-02-14,Senegal,14.4974,-14.4524,0,Senegal,0.0,
2553,2020-02-15,Senegal,14.4974,-14.4524,0,Senegal,0.0,
2705,2020-02-16,Senegal,14.4974,-14.4524,0,Senegal,0.0,
2857,2020-02-17,Senegal,14.4974,-14.4524,0,Senegal,0.0,
3009,2020-02-18,Senegal,14.4974,-14.4524,0,Senegal,0.0,
3161,2020-02-19,Senegal,14.4974,-14.4524,0,Senegal,0.0,
3465,2020-02-20,Senegal,14.4974,-14.4524,0,Senegal,0.0,
3617,2020-02-21,Senegal,14.4974,-14.4524,0,Senegal,0.0,
3769,2020-02-22,Senegal,14.4974,-14.4524,0,Senegal,0.0,
3921,2020-02-23,Senegal,14.4974,-14.4524,0,Senegal,0.0,
4073,2020-02-24,Senegal,14.4974,-14.4524,0,Senegal,0.0,
4225,2020-02-25,Senegal,14.4974,-14.4524,0,Senegal,0.0,
4377,2020-02-26,Senegal,14.4974,-14.4524,0,Senegal,0.0,
4529,2020-02-27,Senegal,14.4974,-14.4524,0,Senegal,0.0,
4681,2020-02-28,Senegal,14.4974,-14.4524,0,Senegal,0.0,
4833,2020-02-29,Senegal,14.4974,-14.4524,0,Senegal,0.0,
6049,2020-03-01,Senegal,14.4974,-14.4524,0,Senegal,0.0,
7417,2020-03-02,Senegal,14.4974,-14.4524,1,Senegal,0.0,0.0
7569,2020-03-03,Senegal,14.4974,-14.4524,2,Senegal,1.0,1.0
7721,2020-03-04,Senegal,14.4974,-14.4524,4,Senegal,3.0,3.0
7873,2020-03-05,Senegal,14.4974,-14.4524,4,Senegal,-1.0,-0.2
8025,2020-03-06,Senegal,14.4974,-14.4524,4,Senegal,-1.0,-0.2
8177,2020-03-07,Senegal,14.4974,-14.4524,4,Senegal,-1.0,-0.2
8329,2020-03-08,Senegal,14.4974,-14.4524,4,Senegal,-7.0,-0.6363636363636364
8481,2020-03-09,Senegal,14.4974,-14.4524,4,Senegal,-11.0,-0.7333333333333333
6201,2020-03-10,Senegal,14.4974,-14.4524,4,Senegal,-16.0,-0.8
6353,2020-03-11,Senegal,14.4974,-14.4524,4,Senegal,-17.0,-0.8095238095238095
6505,2020-03-12,Senegal,14.4974,-14.4524,4,Senegal,-41.0,-0.9111111111111111
6657,2020-03-13,Senegal,14.4974,-14.4524,10,Senegal,-76.0,-0.8837209302325582
6809,2020-03-14,Senegal,14.4974,-14.4524,10,Senegal,-93.0,-0.9029126213592233
6961,2020-03-15,Senegal,14.4974,-14.4524,24,Senegal,-79.0,-0.7669902912621359
7113,2020-03-16,Senegal,14.4974,-14.4524,24,Senegal,-94.0,-0.7966101694915254
7265,2020-03-17,Senegal,14.4974,-14.4524,26,Senegal,-145.0,-0.847953216374269
122,2020-01-22,Serbia,44.0165,21.0059,0,Serbia,0.0,
274,2020-01-23,Serbia,44.0165,21.0059,0,Serbia,0.0,
426,2020-01-24,Serbia,44.0165,21.0059,0,Serbia,0.0,
578,2020-01-25,Serbia,44.0165,21.0059,0,Serbia,0.0,
730,2020-01-26,Serbia,44.0165,21.0059,0,Serbia,0.0,
882,2020-01-27,Serbia,44.0165,21.0059,0,Serbia,0.0,
1034,2020-01-28,Serbia,44.0165,21.0059,0,Serbia,0.0,
1186,2020-01-29,Serbia,44.0165,21.0059,0,Serbia,0.0,
1338,2020-01-30,Serbia,44.0165,21.0059,0,Serbia,0.0,
1490,2020-01-31,Serbia,44.0165,21.0059,0,Serbia,0.0,
1642,2020-02-01,Serbia,44.0165,21.0059,0,Serbia,0.0,
3314,2020-02-02,Serbia,44.0165,21.0059,0,Serbia,0.0,
4986,2020-02-03,Serbia,44.0165,21.0059,0,Serbia,0.0,
5138,2020-02-04,Serbia,44.0165,21.0059,0,Serbia,0.0,
5290,2020-02-05,Serbia,44.0165,21.0059,0,Serbia,0.0,
5442,2020-02-06,Serbia,44.0165,21.0059,0,Serbia,0.0,
5594,2020-02-07,Serbia,44.0165,21.0059,0,Serbia,0.0,
5746,2020-02-08,Serbia,44.0165,21.0059,0,Serbia,0.0,
5898,2020-02-09,Serbia,44.0165,21.0059,0,Serbia,0.0,
1794,2020-02-10,Serbia,44.0165,21.0059,0,Serbia,0.0,
1946,2020-02-11,Serbia,44.0165,21.0059,0,Serbia,0.0,
2098,2020-02-12,Serbia,44.0165,21.0059,0,Serbia,0.0,
2250,2020-02-13,Serbia,44.0165,21.0059,0,Serbia,0.0,
2402,2020-02-14,Serbia,44.0165,21.0059,0,Serbia,0.0,
2554,2020-02-15,Serbia,44.0165,21.0059,0,Serbia,0.0,
2706,2020-02-16,Serbia,44.0165,21.0059,0,Serbia,0.0,
2858,2020-02-17,Serbia,44.0165,21.0059,0,Serbia,0.0,
3010,2020-02-18,Serbia,44.0165,21.0059,0,Serbia,0.0,
3162,2020-02-19,Serbia,44.0165,21.0059,0,Serbia,0.0,
3466,2020-02-20,Serbia,44.0165,21.0059,0,Serbia,0.0,
3618,2020-02-21,Serbia,44.0165,21.0059,0,Serbia,0.0,
3770,2020-02-22,Serbia,44.0165,21.0059,0,Serbia,0.0,
3922,2020-02-23,Serbia,44.0165,21.0059,0,Serbia,0.0,
4074,2020-02-24,Serbia,44.0165,21.0059,0,Serbia,0.0,
4226,2020-02-25,Serbia,44.0165,21.0059,0,Serbia,0.0,
4378,2020-02-26,Serbia,44.0165,21.0059,0,Serbia,0.0,
4530,2020-02-27,Serbia,44.0165,21.0059,0,Serbia,0.0,
4682,2020-02-28,Serbia,44.0165,21.0059,0,Serbia,0.0,
4834,2020-02-29,Serbia,44.0165,21.0059,0,Serbia,0.0,
6050,2020-03-01,Serbia,44.0165,21.0059,0,Serbia,0.0,
7418,2020-03-02,Serbia,44.0165,21.0059,0,Serbia,-1.0,-1.0
7570,2020-03-03,Serbia,44.0165,21.0059,0,Serbia,-2.0,-1.0
7722,2020-03-04,Serbia,44.0165,21.0059,0,Serbia,-4.0,-1.0
7874,2020-03-05,Serbia,44.0165,21.0059,0,Serbia,-4.0,-1.0
8026,2020-03-06,Serbia,44.0165,21.0059,1,Serbia,-3.0,-0.75
8178,2020-03-07,Serbia,44.0165,21.0059,1,Serbia,-3.0,-0.75
8330,2020-03-08,Serbia,44.0165,21.0059,1,Serbia,-3.0,-0.75
8482,2020-03-09,Serbia,44.0165,21.0059,1,Serbia,-3.0,-0.75
6202,2020-03-10,Serbia,44.0165,21.0059,5,Serbia,1.0,0.25
6354,2020-03-11,Serbia,44.0165,21.0059,12,Serbia,8.0,2.0
6506,2020-03-12,Serbia,44.0165,21.0059,19,Serbia,15.0,3.75
6658,2020-03-13,Serbia,44.0165,21.0059,35,Serbia,25.0,2.5
6810,2020-03-14,Serbia,44.0165,21.0059,46,Serbia,36.0,3.6
6962,2020-03-15,Serbia,44.0165,21.0059,48,Serbia,24.0,1.0
7114,2020-03-16,Serbia,44.0165,21.0059,55,Serbia,31.0,1.2916666666666667
7266,2020-03-17,Serbia,44.0165,21.0059,65,Serbia,39.0,1.5
123,2020-01-22,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
275,2020-01-23,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
427,2020-01-24,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
579,2020-01-25,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
731,2020-01-26,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
883,2020-01-27,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
1035,2020-01-28,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
1187,2020-01-29,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
1339,2020-01-30,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
1491,2020-01-31,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
1643,2020-02-01,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
3315,2020-02-02,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
4987,2020-02-03,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
5139,2020-02-04,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
5291,2020-02-05,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
5443,2020-02-06,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
5595,2020-02-07,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
5747,2020-02-08,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
5899,2020-02-09,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
1795,2020-02-10,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
1947,2020-02-11,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
2099,2020-02-12,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
2251,2020-02-13,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
2403,2020-02-14,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
2555,2020-02-15,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
2707,2020-02-16,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
2859,2020-02-17,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
3011,2020-02-18,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
3163,2020-02-19,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
3467,2020-02-20,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
3619,2020-02-21,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
3771,2020-02-22,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
3923,2020-02-23,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
4075,2020-02-24,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
4227,2020-02-25,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
4379,2020-02-26,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
4531,2020-02-27,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
4683,2020-02-28,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
4835,2020-02-29,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
6051,2020-03-01,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
7419,2020-03-02,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
7571,2020-03-03,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
7723,2020-03-04,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
7875,2020-03-05,Seychelles,-4.6796,55.492,0,Seychelles,0.0,
8027,2020-03-06,Seychelles,-4.6796,55.492,0,Seychelles,-1.0,-1.0
8179,2020-03-07,Seychelles,-4.6796,55.492,0,Seychelles,-1.0,-1.0
8331,2020-03-08,Seychelles,-4.6796,55.492,0,Seychelles,-1.0,-1.0
8483,2020-03-09,Seychelles,-4.6796,55.492,0,Seychelles,-1.0,-1.0
6203,2020-03-10,Seychelles,-4.6796,55.492,0,Seychelles,-5.0,-1.0
6355,2020-03-11,Seychelles,-4.6796,55.492,0,Seychelles,-12.0,-1.0
6507,2020-03-12,Seychelles,-4.6796,55.492,0,Seychelles,-19.0,-1.0
6659,2020-03-13,Seychelles,-4.6796,55.492,0,Seychelles,-35.0,-1.0
6811,2020-03-14,Seychelles,-4.6796,55.492,2,Seychelles,-44.0,-0.9565217391304348
6963,2020-03-15,Seychelles,-4.6796,55.492,2,Seychelles,-46.0,-0.9583333333333334
7115,2020-03-16,Seychelles,-4.6796,55.492,3,Seychelles,-52.0,-0.9454545454545454
7267,2020-03-17,Seychelles,-4.6796,55.492,4,Seychelles,-61.0,-0.9384615384615385
124,2020-01-22,Singapore,1.2833,103.8333,0,Singapore,0.0,
276,2020-01-23,Singapore,1.2833,103.8333,1,Singapore,1.0,inf
428,2020-01-24,Singapore,1.2833,103.8333,3,Singapore,3.0,inf
580,2020-01-25,Singapore,1.2833,103.8333,3,Singapore,3.0,inf
732,2020-01-26,Singapore,1.2833,103.8333,4,Singapore,4.0,inf
884,2020-01-27,Singapore,1.2833,103.8333,5,Singapore,5.0,inf
1036,2020-01-28,Singapore,1.2833,103.8333,7,Singapore,7.0,inf
1188,2020-01-29,Singapore,1.2833,103.8333,7,Singapore,7.0,inf
1340,2020-01-30,Singapore,1.2833,103.8333,10,Singapore,10.0,inf
1492,2020-01-31,Singapore,1.2833,103.8333,13,Singapore,13.0,inf
1644,2020-02-01,Singapore,1.2833,103.8333,16,Singapore,16.0,inf
3316,2020-02-02,Singapore,1.2833,103.8333,18,Singapore,18.0,inf
4988,2020-02-03,Singapore,1.2833,103.8333,18,Singapore,18.0,inf
5140,2020-02-04,Singapore,1.2833,103.8333,24,Singapore,24.0,inf
5292,2020-02-05,Singapore,1.2833,103.8333,28,Singapore,28.0,inf
5444,2020-02-06,Singapore,1.2833,103.8333,28,Singapore,28.0,inf
5596,2020-02-07,Singapore,1.2833,103.8333,30,Singapore,30.0,inf
